,StartStationID,StartStationName,Start Latitude,Start Longitude,EndStationID,EndStationName,End Latitude,End Longitude,distance,duration
765,488.0,"Reardon Street, Wapping",51.506946,-0.058681,46.0,"Nesham Street, Wapping",51.507131,-0.06691,904,225
766,488.0,"Reardon Street, Wapping",51.506946,-0.058681,276.0,"Lower Thames Street, Monument",51.50930161,-0.084985356,2487,668
767,488.0,"Reardon Street, Wapping",51.506946,-0.058681,452.0,"St. Katharine's Way, Tower",51.505697,-0.070542,1155,233
768,489.0,"Christian Street, Whitechapel",51.513074,-0.064094,552.0,"Watney Street, Shadwell",51.511542,-0.056667,793,188
769,491.0,"Queen Mary's, Mile End",51.522507,-0.041378,499.0,"Furze Green, Bow",51.519265,-0.021345,1675,374
770,492.0,"The Green Bridge, Mile End",51.524677,-0.03562,500.0,"Ansell House, Stepney",51.519806,-0.055731,1516,266
771,496.0,"Devons Road, Bow",51.52512,-0.015578,491.0,"Queen Mary's, Mile End",51.522507,-0.041378,2187,421
772,496.0,"Devons Road, Bow",51.52512,-0.015578,520.0,"Bancroft Road, Bethnal Green",51.526041,-0.047218,2879,565
773,499.0,"Furze Green, Bow",51.519265,-0.021345,467.0,"Southern Grove, Bow",51.523538,-0.030556,1065,212
774,499.0,"Furze Green, Bow",51.519265,-0.021345,491.0,"Queen Mary's, Mile End",51.522507,-0.041378,1932,406
775,501.0,"Cephas Street, Bethnal Green",51.522561,-0.054883,132.0,"Bethnal Green Road, Shoreditch",51.52364804,-0.074754872,2186,481
776,508.0,"Fournier Street, Whitechapel",51.519362,-0.074431,202.0,"Leman Street, Aldgate",51.51236389,-0.06954201,860,192
777,509.0,"Fore Street, Guildhall",51.517842,-0.090075,71.0,"Newgate Street , St. Paul's",51.5154186,-0.098850915,916,323
778,509.0,"Fore Street, Guildhall",51.517842,-0.090075,154.0,"Waterloo Station 3, Waterloo",51.50379168,-0.11282408,3902,983
779,510.0,"Westferry DLR, Limehouse",51.509303,-0.025996,469.0,"Lindfield Street, Poplar",51.513757,-0.020467,978,223
780,510.0,"Westferry DLR, Limehouse",51.509303,-0.025996,716.0,"Stainsby Road , Poplar",51.51542791,-0.02356501,1495,316
781,512.0,"Pritchard's Road, Bethnal Green",51.532091,-0.06142,39.0,"Shoreditch High Street, Shoreditch",51.5263778,-0.078130921,1462,357
782,512.0,"Pritchard's Road, Bethnal Green",51.532091,-0.06142,512.0,"Pritchard's Road, Bethnal Green",51.532091,-0.06142,0,0
783,515.0,"Russell Gardens, Olympia",51.500088,-0.211316,613.0,"Woodstock Grove, Shepherd's Bush",51.50403821,-0.217400093,778,167
784,521.0,"Driffield Road, Old Ford",51.534137,-0.037366,521.0,"Driffield Road, Old Ford",51.534137,-0.037366,0,0
785,521.0,"Driffield Road, Old Ford",51.534137,-0.037366,522.0,"Clinton Road, Mile End",51.525941,-0.036017,1175,277
786,522.0,"Clinton Road, Mile End",51.525941,-0.036017,459.0,"Gunmakers Lane, Old Ford",51.535179,-0.03338,1580,330
787,522.0,"Clinton Road, Mile End",51.525941,-0.036017,521.0,"Driffield Road, Old Ford",51.534137,-0.037366,1174,240
788,524.0,"Lancaster Gate , Bayswater",51.511654,-0.179668,333.0,"Palace Gardens Terrace, Notting Hill",51.50860544,-0.193764092,1188,295
789,532.0,"Jubilee Plaza, Canary Wharf",51.50357,-0.020068,454.0,"Napier Avenue, Millwall",51.487679,-0.021582,2936,835
790,532.0,"Jubilee Plaza, Canary Wharf",51.50357,-0.020068,477.0,"Spindrift Avenue, Millwall",51.49109,-0.018716,2647,724
791,533.0,"Wellington Row, Bethnal Green",51.528222,-0.069743,73.0,"Old Street Station, St. Luke's",51.52572618,-0.088486188,1724,449
792,533.0,"Wellington Row, Bethnal Green",51.528222,-0.069743,246.0,"Berry Street, Clerkenwell",51.52285301,-0.099994052,2477,638
793,535.0,"Gloucester Avenue, Camden Town",51.537349,-0.147154,114.0,"Park Road (Baker Street), The Regent's Park",51.52451738,-0.158963647,3246,698
794,537.0,"Old Montague Street, Whitechapel",51.51793,-0.067937,251.0,"Brushfield Street, Liverpool Street",51.518908,-0.079249,977,340
795,537.0,"Old Montague Street, Whitechapel",51.51793,-0.067937,537.0,"Old Montague Street, Whitechapel",51.51793,-0.067937,0,0
796,539.0,"Hoxton Station, Hoxton",51.531091,-0.075901,251.0,"Brushfield Street, Liverpool Street",51.518908,-0.079249,1499,408
797,539.0,"Hoxton Station, Hoxton",51.531091,-0.075901,512.0,"Pritchard's Road, Bethnal Green",51.532091,-0.06142,1129,227
798,540.0,"Albany Street, The Regent's Park",51.528302,-0.144466,28.0,"Bolsover Street, Fitzrovia",51.52351808,-0.143613641,586,175
799,540.0,"Albany Street, The Regent's Park",51.528302,-0.144466,114.0,"Park Road (Baker Street), The Regent's Park",51.52451738,-0.158963647,1493,386
800,541.0,"Green Park Station, Mayfair",51.506613,-0.142844,213.0,"Wellington Arch, Hyde Park",51.50274025,-0.149569201,662,110
801,544.0,"Percival Street, Finsbury",51.526153,-0.102208,14.0,"Belgrove Street , King's Cross",51.52994371,-0.123616824,2232,564
802,544.0,"Percival Street, Finsbury",51.526153,-0.102208,64.0,"William IV Street, Strand",51.50946212,-0.124749274,3603,846
803,544.0,"Percival Street, Finsbury",51.526153,-0.102208,215.0,"Moorfields, Moorgate",51.51906932,-0.088285377,1716,507
804,546.0,"New Fetter Lane, Holborn",51.517428,-0.107987,154.0,"Waterloo Station 3, Waterloo",51.50379168,-0.11282408,2256,537
805,547.0,"East India DLR, Blackwall",51.509474,-0.002275,532.0,"Jubilee Plaza, Canary Wharf",51.50357,-0.020068,2027,538
806,547.0,"East India DLR, Blackwall",51.509474,-0.002275,551.0,"Montgomery Square, Canary Wharf",51.503447,-0.016233,1585,414
807,547.0,"East India DLR, Blackwall",51.509474,-0.002275,570.0,"Upper Bank Street, Canary Wharf",51.503083,-0.017676,1740,433
808,551.0,"Montgomery Square, Canary Wharf",51.503447,-0.016233,547.0,"East India DLR, Blackwall",51.509474,-0.002275,1690,523
809,552.0,"Watney Street, Shadwell",51.511542,-0.056667,46.0,"Nesham Street, Wapping",51.507131,-0.06691,1327,378
810,552.0,"Watney Street, Shadwell",51.511542,-0.056667,104.0,"Crosswall, Tower",51.51159481,-0.077121322,1618,479
811,552.0,"Watney Street, Shadwell",51.511542,-0.056667,202.0,"Leman Street, Aldgate",51.51236389,-0.06954201,1076,399
812,552.0,"Watney Street, Shadwell",51.511542,-0.056667,450.0,"Jubilee Street, Stepney",51.515975,-0.053177,680,137
813,552.0,"Watney Street, Shadwell",51.511542,-0.056667,488.0,"Reardon Street, Wapping",51.506946,-0.058681,675,164
814,552.0,"Watney Street, Shadwell",51.511542,-0.056667,489.0,"Christian Street, Whitechapel",51.513074,-0.064094,793,208
815,553.0,"Regent's Row , Haggerston ",51.535678,-0.062546,73.0,"Old Street Station, St. Luke's",51.52572618,-0.088486188,2979,684
816,553.0,"Regent's Row , Haggerston ",51.535678,-0.062546,326.0,"Graham Street, Angel",51.53266186,-0.099981142,2968,556
817,553.0,"Regent's Row , Haggerston ",51.535678,-0.062546,446.0,"York Hall, Bethnal Green",51.528936,-0.055894,1091,300
818,553.0,"Regent's Row , Haggerston ",51.535678,-0.062546,479.0,"Pott Street, Bethnal Green",51.527152,-0.058005,1225,352
819,553.0,"Regent's Row , Haggerston ",51.535678,-0.062546,553.0,"Regent's Row , Haggerston ",51.535678,-0.062546,0,0
820,553.0,"Regent's Row , Haggerston ",51.535678,-0.062546,717.0,"Dunston Road , Haggerston",51.53658514,-0.075885686,971,212
821,557.0,"King Edward Street, St Pauls",51.51601,-0.0985,55.0,"Finsbury Circus, Liverpool Street",51.51707521,-0.086685542,1027,320
822,558.0,"Page Street, Westminster",51.493978,-0.127554,190.0,"Rampayne Street, Pimlico",51.48997562,-0.132845681,877,181
823,558.0,"Page Street, Westminster",51.493978,-0.127554,320.0,"Queen Mother Sports Centre, Victoria",51.49357351,-0.139956043,1206,223
824,562.0,"Bury Place, Holborn",51.51746,-0.12335,154.0,"Waterloo Station 3, Waterloo",51.50379168,-0.11282408,2143,508
825,568.0,"Bishop's Bridge Road West, Bayswater",51.51616,-0.18697,397.0,"Devonshire Terrace, Bayswater",51.51348,-0.17977,857,152
826,572.0,"Greenland Road, Camden Town",51.539099,-0.141728,25.0,"Doric Way , Somers Town",51.5288338,-0.132250369,1431,318
827,572.0,"Greenland Road, Camden Town",51.539099,-0.141728,34.0,"Pancras Road, King's Cross",51.5341235,-0.129386874,1200,294
828,573.0,"Limerston Street, West Chelsea",51.485587,-0.18119,356.0,"South Kensington Station, South Kensington",51.494412,-0.173881,1400,417
829,573.0,"Limerston Street, West Chelsea",51.485587,-0.18119,737.0,"Fulham Broadway, Walham Green",51.47993289,-0.19411695,1209,259
830,573.0,"Limerston Street, West Chelsea",51.485587,-0.18119,780.0,Imperial Wharf Station,51.474665,-0.18316517,1776,404
831,574.0,"Eagle Wharf Road, Hoxton",51.53356,-0.09315,73.0,"Old Street Station, St. Luke's",51.52572618,-0.088486188,1074,269
832,574.0,"Eagle Wharf Road, Hoxton",51.53356,-0.09315,95.0,"Aldersgate Street, Barbican",51.5208417,-0.097340162,1905,456
833,574.0,"Eagle Wharf Road, Hoxton",51.53356,-0.09315,119.0,"Bath Street, St. Luke's",51.52589324,-0.090847761,1129,246
834,574.0,"Eagle Wharf Road, Hoxton",51.53356,-0.09315,127.0,"Wood Street, Guildhall",51.51700801,-0.09388536,2753,675
835,574.0,"Eagle Wharf Road, Hoxton",51.53356,-0.09315,215.0,"Moorfields, Moorgate",51.51906932,-0.088285377,2244,495
836,574.0,"Eagle Wharf Road, Hoxton",51.53356,-0.09315,427.0,"Cheapside, Bank",51.51397065,-0.09294031,2660,660
837,579.0,"Queen Street 2, Bank",51.511246,-0.093051,14.0,"Belgrove Street , King's Cross",51.52994371,-0.123616824,3468,889
838,579.0,"Queen Street 2, Bank",51.511246,-0.093051,55.0,"Finsbury Circus, Liverpool Street",51.51707521,-0.086685542,1098,408
839,579.0,"Queen Street 2, Bank",51.511246,-0.093051,154.0,"Waterloo Station 3, Waterloo",51.50379168,-0.11282408,2353,667
840,579.0,"Queen Street 2, Bank",51.511246,-0.093051,361.0,"Waterloo Station 2, Waterloo",51.50391973,-0.11342629,2309,658
841,579.0,"Queen Street 2, Bank",51.511246,-0.093051,374.0,"Waterloo Station 1, Waterloo",51.50402794,-0.11386436,2276,651
842,581.0,"New Cavendish Street, Marylebone",51.519167,-0.147983,14.0,"Belgrove Street , King's Cross",51.52994371,-0.123616824,2892,846
843,583.0,"Abingdon Green, Westminster",51.497622,-0.125978,100.0,"Albert Embankment, Vauxhall",51.49043573,-0.122806861,1194,449
844,583.0,"Abingdon Green, Westminster",51.497622,-0.125978,270.0,"Kennington Lane Rail Bridge, Vauxhall",51.4863434,-0.122492418,1657,504
845,583.0,"Abingdon Green, Westminster",51.497622,-0.125978,376.0,"Millbank Tower, Pimlico",51.49188409,-0.125674815,1641,371
846,583.0,"Abingdon Green, Westminster",51.497622,-0.125978,583.0,"Abingdon Green, Westminster",51.497622,-0.125978,0,0
847,587.0,"Monument Street, Monument",51.50964,-0.08497,154.0,"Waterloo Station 3, Waterloo",51.50379168,-0.11282408,2955,766
848,589.0,"Drayton Gardens, West Chelsea",51.487196,-0.179369,405.0,"Gloucester Road Station, South Kensington",51.49418566,-0.18267094,1066,248
849,594.0,"Kingsway Southbound, Strand",51.513875,-0.117774,61.0,"Great Dover Street, The Borough",51.49738251,-0.089446947,3516,873
850,594.0,"Kingsway Southbound, Strand",51.513875,-0.117774,154.0,"Waterloo Station 3, Waterloo",51.50379168,-0.11282408,1723,383
851,596.0,"Parson's Green , Parson's Green",51.472817,-0.199783,636.0,"South Park, Sands End",51.46706414,-0.193502076,819,172
852,597.0,"Fulham Park Road, Fulham",51.473471,-0.20782,671.0,"Parsons Green Station, Parsons Green",51.475089,-0.201968,580,111
853,599.0,"Manbre Road, Hammersmith",51.485743,-0.223616,707.0,"Barons Court Station, West Kensington",51.49021762,-0.215087092,978,236
854,600.0,"South Lambeth Road, Vauxhall",51.481747,-0.124642,74.0,"Vauxhall Cross, Vauxhall",51.48591714,-0.124469948,692,211
855,602.0,"Union Grove, Wandsworth Road",51.472993,-0.133972,772.0,"Binfield Road, Stockwell",51.47250956,-0.122831913,1085,217
856,607.0,"Putney Bridge Station, Fulham",51.468814,-0.210279,682.0,"Crisp Road, Hammersmith",51.48810829,-0.22660621,2986,524
857,613.0,"Woodstock Grove, Shepherd's Bush",51.50403821,-0.217400093,634.0,"Brook Green South, Brook Green",51.49434708,-0.215804559,1395,257
858,613.0,"Woodstock Grove, Shepherd's Bush",51.50403821,-0.217400093,647.0,"Richmond Way, Shepherd's Bush",51.50035306,-0.217515071,414,79
859,613.0,"Woodstock Grove, Shepherd's Bush",51.50403821,-0.217400093,657.0,"Blythe Road West, Shepherd's Bush",51.4996806,-0.221791552,773,154
860,613.0,"Woodstock Grove, Shepherd's Bush",51.50403821,-0.217400093,687.0,"Maclise Road, Olympia",51.49760804,-0.21145598,1025,185
861,614.0,"Bradmead, Battersea Park",51.47817208,-0.144690541,74.0,"Vauxhall Cross, Vauxhall",51.48591714,-0.124469948,2136,429
862,620.0,"Surrey Lane, Battersea",51.47518024,-0.167160736,638.0,"Falcon Road, Clapham Junction",51.46663393,-0.169821175,1597,291
863,621.0,"Wandsworth Town Station, Wandsworth",51.46086446,-0.187427294,685.0,"Osiers Road, Wandsworth",51.46067005,-0.198735357,1049,210
864,623.0,"Nantes Close, Clapham Junction",51.46193072,-0.180791784,735.0,"Grant Road East, Clapham Junction",51.46489445,-0.17302926,766,136
865,624.0,"Courland Grove, Wandsworth Road",51.4729184,-0.132102704,772.0,"Binfield Road, Stockwell",51.47250956,-0.122831913,968,174
866,625.0,"Queen's Circus, Battersea Park",51.47761941,-0.149551631,625.0,"Queen's Circus, Battersea Park",51.47761941,-0.149551631,0,0
867,625.0,"Queen's Circus, Battersea Park",51.47761941,-0.149551631,658.0,"Ethelburga Estate, Battersea Park",51.47729232,-0.16478637,1334,281
868,632.0,"Sheepcote Lane, Battersea",51.47053858,-0.163041605,670.0,"Ashley Crescent, Battersea",51.46718562,-0.152248582,1311,253
869,634.0,"Brook Green South, Brook Green",51.49434708,-0.215804559,613.0,"Woodstock Grove, Shepherd's Bush",51.50403821,-0.217400093,1462,253
870,635.0,"Greyhound Road, Hammersmith",51.48606206,-0.214428378,378.0,"Natural History Museum, South Kensington",51.49559291,-0.179077626,3248,784
871,635.0,"Greyhound Road, Hammersmith",51.48606206,-0.214428378,707.0,"Barons Court Station, West Kensington",51.49021762,-0.215087092,690,127
872,636.0,"South Park, Sands End",51.46706414,-0.193502076,596.0,"Parson's Green , Parson's Green",51.472817,-0.199783,819,170
873,636.0,"South Park, Sands End",51.46706414,-0.193502076,671.0,"Parsons Green Station, Parsons Green",51.475089,-0.201968,1297,258
874,638.0,"Falcon Road, Clapham Junction",51.46663393,-0.169821175,345.0,"Flood Street, Chelsea",51.48802358,-0.166878535,3370,725
875,638.0,"Falcon Road, Clapham Junction",51.46663393,-0.169821175,620.0,"Surrey Lane, Battersea",51.47518024,-0.167160736,1262,277
876,638.0,"Falcon Road, Clapham Junction",51.46663393,-0.169821175,653.0,"Simpson Street, Clapham Junction",51.47084722,-0.17070367,553,150
877,638.0,"Falcon Road, Clapham Junction",51.46663393,-0.169821175,664.0,"Austin Road, Battersea Park",51.474376,-0.155442787,1998,421
878,638.0,"Falcon Road, Clapham Junction",51.46663393,-0.169821175,679.0,"Orbel Street, Battersea",51.47453545,-0.170210533,1467,310
879,638.0,"Falcon Road, Clapham Junction",51.46663393,-0.169821175,680.0,"Westbridge Road, Battersea",51.47768469,-0.170329317,1727,355
880,638.0,"Falcon Road, Clapham Junction",51.46663393,-0.169821175,701.0,"Vicarage Crescent, Battersea",51.47287627,-0.176267008,1260,288
881,638.0,"Falcon Road, Clapham Junction",51.46663393,-0.169821175,710.0,"Albert Bridge Road, Battersea Park",51.47439218,-0.163347594,1462,346
882,643.0,"All Saints' Road, Portobello",51.5190427,-0.204764421,225.0,"Notting Hill Gate Station, Notting Hill",51.50935342,-0.196422,1354,362
883,644.0,"Rainville Road, Hammersmith",51.48373225,-0.223852256,682.0,"Crisp Road, Hammersmith",51.48810829,-0.22660621,629,107
884,644.0,"Rainville Road, Hammersmith",51.48373225,-0.223852256,707.0,"Barons Court Station, West Kensington",51.49021762,-0.215087092,1282,290
885,644.0,"Rainville Road, Hammersmith",51.48373225,-0.223852256,730.0,"Bridge Avenue, Hammersmith",51.49208492,-0.229116862,1641,290
886,647.0,"Richmond Way, Shepherd's Bush",51.50035306,-0.217515071,613.0,"Woodstock Grove, Shepherd's Bush",51.50403821,-0.217400093,436,147
887,650.0,"St. Mark's Road, North Kensington",51.51687069,-0.213872396,650.0,"St. Mark's Road, North Kensington",51.51687069,-0.213872396,0,0
888,653.0,"Simpson Street, Clapham Junction",51.47084722,-0.17070367,638.0,"Falcon Road, Clapham Junction",51.46663393,-0.169821175,732,149
889,655.0,"Crabtree Lane, Fulham",51.48294452,-0.219346128,707.0,"Barons Court Station, West Kensington",51.49021762,-0.215087092,1414,309
890,657.0,"Blythe Road West, Shepherd's Bush",51.4996806,-0.221791552,613.0,"Woodstock Grove, Shepherd's Bush",51.50403821,-0.217400093,780,150
891,658.0,"Ethelburga Estate, Battersea Park",51.47729232,-0.16478637,356.0,"South Kensington Station, South Kensington",51.494412,-0.173881,2377,720
892,658.0,"Ethelburga Estate, Battersea Park",51.47729232,-0.16478637,368.0,"Harriet Street, Knightsbridge",51.50024195,-0.15934065,3156,812
893,658.0,"Ethelburga Estate, Battersea Park",51.47729232,-0.16478637,625.0,"Queen's Circus, Battersea Park",51.47761941,-0.149551631,1333,291
894,658.0,"Ethelburga Estate, Battersea Park",51.47729232,-0.16478637,658.0,"Ethelburga Estate, Battersea Park",51.47729232,-0.16478637,0,0
895,660.0,"West Kensington Station, West Kensington",51.49087074,-0.206029743,113.0,"Gloucester Road (Central), South Kensington",51.49646288,-0.183289032,2937,674
896,661.0,"All Saints Church, Portobello",51.51632095,-0.202608612,225.0,"Notting Hill Gate Station, Notting Hill",51.50935342,-0.196422,960,253
897,661.0,"All Saints Church, Portobello",51.51632095,-0.202608612,337.0,"Pembridge Villas, Notting Hill",51.51108452,-0.197524944,728,228
898,664.0,"Austin Road, Battersea Park",51.474376,-0.155442787,638.0,"Falcon Road, Clapham Junction",51.46663393,-0.169821175,1638,325
899,666.0,"Olympia Way, Olympia",51.49610093,-0.208158259,613.0,"Woodstock Grove, Shepherd's Bush",51.50403821,-0.217400093,1453,269
900,671.0,"Parsons Green Station, Parsons Green",51.475089,-0.201968,597.0,"Fulham Park Road, Fulham",51.473471,-0.20782,651,150
901,671.0,"Parsons Green Station, Parsons Green",51.475089,-0.201968,615.0,"Finlay Street, Fulham",51.4768851,-0.215895601,1648,328
902,671.0,"Parsons Green Station, Parsons Green",51.475089,-0.201968,727.0,"Chesilton Road, Fulham",51.47569809,-0.20587627,369,90
903,671.0,"Parsons Green Station, Parsons Green",51.475089,-0.201968,729.0,"St. Peter's Terrace, Fulham",51.47893931,-0.208485293,746,223
904,675.0,"Usk Road, Clapham Junction",51.46348914,-0.182126248,735.0,"Grant Road East, Clapham Junction",51.46489445,-0.17302926,770,140
905,675.0,"Usk Road, Clapham Junction",51.46348914,-0.182126248,766.0,"Ram Street, Wandsworth",51.45752945,-0.192165613,1283,332
906,676.0,"Hartington Road, Stockwell",51.47787084,-0.126874471,74.0,"Vauxhall Cross, Vauxhall",51.48591714,-0.124469948,1300,311
907,676.0,"Hartington Road, Stockwell",51.47787084,-0.126874471,772.0,"Binfield Road, Stockwell",51.47250956,-0.122831913,856,198
908,680.0,"Westbridge Road, Battersea",51.47768469,-0.170329317,5.0,"Sedding Street, Sloane Square",51.49313,-0.156876,2657,642
909,680.0,"Westbridge Road, Battersea",51.47768469,-0.170329317,638.0,"Falcon Road, Clapham Junction",51.46663393,-0.169821175,1546,286
910,682.0,"Crisp Road, Hammersmith",51.48810829,-0.22660621,607.0,"Putney Bridge Station, Fulham",51.468814,-0.210279,2986,529
911,682.0,"Crisp Road, Hammersmith",51.48810829,-0.22660621,644.0,"Rainville Road, Hammersmith",51.48373225,-0.223852256,629,115
912,682.0,"Crisp Road, Hammersmith",51.48810829,-0.22660621,682.0,"Crisp Road, Hammersmith",51.48810829,-0.22660621,0,0
913,683.0,"Dorothy Road, Clapham Junction",51.46506424,-0.163750945,690.0,"Stanley Grove, Battersea",51.47047503,-0.152130083,1216,273
914,685.0,"Osiers Road, Wandsworth",51.46067005,-0.198735357,621.0,"Wandsworth Town Station, Wandsworth",51.46086446,-0.187427294,1049,209
915,685.0,"Osiers Road, Wandsworth",51.46067005,-0.198735357,705.0,"Upper Richmond Road, Putney",51.45971528,-0.212145939,1104,327
916,685.0,"Osiers Road, Wandsworth",51.46067005,-0.198735357,735.0,"Grant Road East, Clapham Junction",51.46489445,-0.17302926,2215,447
917,687.0,"Maclise Road, Olympia",51.49760804,-0.21145598,613.0,"Woodstock Grove, Shepherd's Bush",51.50403821,-0.217400093,1051,205
918,688.0,"Northfields, Wandsworth",51.46095151,-0.20066766,708.0,"Disraeli Road, Putney",51.46161068,-0.21614583,1175,286
919,691.0,"Erin Close, Walham Green",51.47946386,-0.195777222,723.0,"Stephendale Road, Sands End",51.46822047,-0.190346493,1809,386
920,691.0,"Erin Close, Walham Green",51.47946386,-0.195777222,769.0,"Sandilands Road, Walham Green",51.473611,-0.191803,1193,279
921,695.0,"Islington Green, Angel",51.53638435,-0.102757578,63.0,"Murray Grove , Hoxton",51.53089041,-0.089782579,1522,327
922,695.0,"Islington Green, Angel",51.53638435,-0.102757578,175.0,"Appold Street, Liverpool Street",51.52174384,-0.0811189,2922,607
923,695.0,"Islington Green, Angel",51.53638435,-0.102757578,553.0,"Regent's Row , Haggerston ",51.535678,-0.062546,3164,570
924,696.0,"Charing Cross Hospital, Hammersmith",51.48728535,-0.217995921,707.0,"Barons Court Station, West Kensington",51.49021762,-0.215087092,631,110
925,701.0,"Vicarage Crescent, Battersea",51.47287627,-0.176267008,638.0,"Falcon Road, Clapham Junction",51.46663393,-0.169821175,971,182
926,702.0,"Durant Street, Bethnal Green",51.52868155,-0.065550321,251.0,"Brushfield Street, Liverpool Street",51.518908,-0.079249,1741,556
927,703.0,"St. Bride Street, Holborn",51.51505991,-0.10534448,154.0,"Waterloo Station 3, Waterloo",51.50379168,-0.11282408,2272,612
928,703.0,"St. Bride Street, Holborn",51.51505991,-0.10534448,421.0,"Southwark Station 2, Southwark",51.504044,-0.104778,1521,485
929,705.0,"Upper Richmond Road, Putney",51.45971528,-0.212145939,685.0,"Osiers Road, Wandsworth",51.46067005,-0.198735357,1104,237
930,706.0,"Snowsfields, London Bridge",51.50215353,-0.083632928,272.0,"Baylis Road, Waterloo",51.50144456,-0.110699309,2073,571
931,706.0,"Snowsfields, London Bridge",51.50215353,-0.083632928,321.0,"Bermondsey Street, Bermondsey",51.49785559,-0.081608045,715,183
932,707.0,"Barons Court Station, West Kensington",51.49021762,-0.215087092,599.0,"Manbre Road, Hammersmith",51.485743,-0.223616,950,233
933,707.0,"Barons Court Station, West Kensington",51.49021762,-0.215087092,635.0,"Greyhound Road, Hammersmith",51.48606206,-0.214428378,690,115
934,707.0,"Barons Court Station, West Kensington",51.49021762,-0.215087092,644.0,"Rainville Road, Hammersmith",51.48373225,-0.223852256,1253,280
935,707.0,"Barons Court Station, West Kensington",51.49021762,-0.215087092,655.0,"Crabtree Lane, Fulham",51.48294452,-0.219346128,1395,351
936,707.0,"Barons Court Station, West Kensington",51.49021762,-0.215087092,696.0,"Charing Cross Hospital, Hammersmith",51.48728535,-0.217995921,631,113
937,707.0,"Barons Court Station, West Kensington",51.49021762,-0.215087092,711.0,"Everington Street, Fulham",51.48335692,-0.216305546,1114,189
938,707.0,"Barons Court Station, West Kensington",51.49021762,-0.215087092,761.0,"Humbolt Road, Fulham",51.48321729,-0.211860644,1041,171
939,708.0,"Disraeli Road, Putney",51.46161068,-0.21614583,607.0,"Putney Bridge Station, Fulham",51.468814,-0.210279,1176,272
940,708.0,"Disraeli Road, Putney",51.46161068,-0.21614583,688.0,"Northfields, Wandsworth",51.46095151,-0.20066766,1961,469
941,710.0,"Albert Bridge Road, Battersea Park",51.47439218,-0.163347594,638.0,"Falcon Road, Clapham Junction",51.46663393,-0.169821175,1292,262
942,710.0,"Albert Bridge Road, Battersea Park",51.47439218,-0.163347594,710.0,"Albert Bridge Road, Battersea Park",51.47439218,-0.163347594,0,0
943,711.0,"Everington Street, Fulham",51.48335692,-0.216305546,707.0,"Barons Court Station, West Kensington",51.49021762,-0.215087092,1114,200
944,716.0,"Stainsby Road , Poplar",51.51542791,-0.02356501,510.0,"Westferry DLR, Limehouse",51.509303,-0.025996,1495,316
945,717.0,"Dunston Road , Haggerston",51.53658514,-0.075885686,39.0,"Shoreditch High Street, Shoreditch",51.5263778,-0.078130921,1222,255
946,717.0,"Dunston Road , Haggerston",51.53658514,-0.075885686,215.0,"Moorfields, Moorgate",51.51906932,-0.088285377,2713,626
947,717.0,"Dunston Road , Haggerston",51.53658514,-0.075885686,251.0,"Brushfield Street, Liverpool Street",51.518908,-0.079249,2095,514
948,717.0,"Dunston Road , Haggerston",51.53658514,-0.075885686,553.0,"Regent's Row , Haggerston ",51.535678,-0.062546,971,201
949,719.0,"Victoria Park Road, Hackney Central",51.53642464,-0.054162264,246.0,"Berry Street, Clerkenwell",51.52285301,-0.099994052,5010,1066
950,719.0,"Victoria Park Road, Hackney Central",51.53642464,-0.054162264,446.0,"York Hall, Bethnal Green",51.528936,-0.055894,962,205
951,719.0,"Victoria Park Road, Hackney Central",51.53642464,-0.054162264,719.0,"Victoria Park Road, Hackney Central",51.53642464,-0.054162264,0,0
952,723.0,"Stephendale Road, Sands End",51.46822047,-0.190346493,691.0,"Erin Close, Walham Green",51.47946386,-0.195777222,1491,363
953,727.0,"Chesilton Road, Fulham",51.47569809,-0.20587627,671.0,"Parsons Green Station, Parsons Green",51.475089,-0.201968,369,97
954,727.0,"Chesilton Road, Fulham",51.47569809,-0.20587627,729.0,"St. Peter's Terrace, Fulham",51.47893931,-0.208485293,525,116
955,727.0,"Chesilton Road, Fulham",51.47569809,-0.20587627,737.0,"Fulham Broadway, Walham Green",51.47993289,-0.19411695,1078,246
956,728.0,"Putney Bridge Road, East Putney",51.46199911,-0.206240805,708.0,"Disraeli Road, Putney",51.46161068,-0.21614583,836,153
957,729.0,"St. Peter's Terrace, Fulham",51.47893931,-0.208485293,671.0,"Parsons Green Station, Parsons Green",51.475089,-0.201968,745,213
958,730.0,"Bridge Avenue, Hammersmith",51.49208492,-0.229116862,644.0,"Rainville Road, Hammersmith",51.48373225,-0.223852256,1832,321
959,731.0,"Michael Road, Walham Green",51.47727637,-0.189210466,735.0,"Grant Road East, Clapham Junction",51.46489445,-0.17302926,3210,637
960,732.0,"Duke Street Hill, London Bridge",51.50630441,-0.087262995,78.0,"Sadlers Sports Centre, Finsbury",51.52486887,-0.099489485,3094,844
961,732.0,"Duke Street Hill, London Bridge",51.50630441,-0.087262995,85.0,"Tanner Street, Bermondsey",51.50064702,-0.078600401,1022,265
962,732.0,"Duke Street Hill, London Bridge",51.50630441,-0.087262995,102.0,"Jewry Street, Aldgate",51.51340693,-0.076793375,1694,495
963,732.0,"Duke Street Hill, London Bridge",51.50630441,-0.087262995,104.0,"Crosswall, Tower",51.51159481,-0.077121322,1695,510
964,732.0,"Duke Street Hill, London Bridge",51.50630441,-0.087262995,140.0,"Finsbury Square , Moorgate",51.52096262,-0.085634242,2276,701
